,word,importance_norm,true_label,abstract_text,predicted_proba,doi,abstract_text_len,avg_predict_proba,global_avg_importance,importance_scaled,global_avg_importance_scaled,global_lime_importance_scaled,global_homogeneity_importance_scaled,is_inconsistent,importance_diff
1482,lmr,0.5109483516066926,1.0,summary ass utility neutrophillymphocyte nlr lmr ratio plr infection biomarkers method pubmed/medline embase cochrane database searched identify eligible article study diagnosis severity outcome included prospero systematic review registration result forty study included reporting bacterial viral infection malaria critical illness due sepsis ten study reported association higher nlr bacteraemia supported meta-analysis patient-level data five study n 3320 auc p00001 identifying cut-off 1265 two study reported association lower lmr diagnosis influenza virus infection patient respiratory tract infection meta-analysis patient-level data n auc p identified cut-off directionality association nlr outcome heterogeneous cohort critically ill adult sepsis varied potential clinical utility also demonstrated pneumonia nlr pertussis nlr urinary tract infection nlr diabetic foot infection nlr crimean congo haemorrhagic fever plr longitudinal measurement lmr respiratory virus infection reflected symptom nlr sepsis bacteraemia predicted mortality conclusion peripheral blood leucocyte ratio useful infection biomarkers evidence related diagnosis bacteraemia influenza virus infection critical illness due sepsis signal towards association nlr outcome exists nlr evaluated future stratification model longitudinal measurement ratio infection could informative overall biomarkers warrant recognition study infectious disease,0.9438149443395903,10.1016/j.jinf.2019.02.006,172.0,0.9438149443395903,0.5109483516066926,0.5264754975246435,0.6271666345318683,0.0007577401629368,0.1876584930003711,False,0.0
1483,bacteraemia,0.4892523545694202,1.0,summary ass utility neutrophillymphocyte nlr lmr ratio plr infection biomarkers method pubmed/medline embase cochrane database searched identify eligible article study diagnosis severity outcome included prospero systematic review registration result forty study included reporting bacterial viral infection malaria critical illness due sepsis ten study reported association higher nlr bacteraemia supported meta-analysis patient-level data five study n 3320 auc p00001 identifying cut-off 1265 two study reported association lower lmr diagnosis influenza virus infection patient respiratory tract infection meta-analysis patient-level data n auc p identified cut-off directionality association nlr outcome heterogeneous cohort critically ill adult sepsis varied potential clinical utility also demonstrated pneumonia nlr pertussis nlr urinary tract infection nlr diabetic foot infection nlr crimean congo haemorrhagic fever plr longitudinal measurement lmr respiratory virus infection reflected symptom nlr sepsis bacteraemia predicted mortality conclusion peripheral blood leucocyte ratio useful infection biomarkers evidence related diagnosis bacteraemia influenza virus infection critical illness due sepsis signal towards association nlr outcome exists nlr evaluated future stratification model longitudinal measurement ratio infection could informative overall biomarkers warrant recognition study infectious disease,0.0304785800272928,10.1016/j.jinf.2019.02.006,172.0,0.0304785800272928,0.4865677304243146,0.4875071369663795,0.4340953654302915,0.0130125795839701,0.0118952517504798,False,0.003
1484,longitudinal,0.4912861689835042,1.0,summary ass utility neutrophillymphocyte nlr lmr ratio plr infection biomarkers method pubmed/medline embase cochrane database searched identify eligible article study diagnosis severity outcome included prospero systematic review registration result forty study included reporting bacterial viral infection malaria critical illness due sepsis ten study reported association higher nlr bacteraemia supported meta-analysis patient-level data five study n 3320 auc p00001 identifying cut-off 1265 two study reported association lower lmr diagnosis influenza virus infection patient respiratory tract infection meta-analysis patient-level data n auc p identified cut-off directionality association nlr outcome heterogeneous cohort critically ill adult sepsis varied potential clinical utility also demonstrated pneumonia nlr pertussis nlr urinary tract infection nlr diabetic foot infection nlr crimean congo haemorrhagic fever plr longitudinal measurement lmr respiratory virus infection reflected symptom nlr sepsis bacteraemia predicted mortality conclusion peripheral blood leucocyte ratio useful infection biomarkers evidence related diagnosis bacteraemia influenza virus infection critical illness due sepsis signal towards association nlr outcome exists nlr evaluated future stratification model longitudinal measurement ratio infection could informative overall biomarkers warrant recognition study infectious disease,0.0321026609553207,10.1016/j.jinf.2019.02.006,172.0,0.0321026609553207,0.4901631019219166,0.4898720587881051,0.462567278952962,0.0621917303078051,0.0135328464651982,False,0.001
1485,urinary,0.4917496483035243,1.0,summary ass utility neutrophillymphocyte nlr lmr ratio plr infection biomarkers method pubmed/medline embase cochrane database searched identify eligible article study diagnosis severity outcome included prospero systematic review registration result forty study included reporting bacterial viral infection malaria critical illness due sepsis ten study reported association higher nlr bacteraemia supported meta-analysis patient-level data five study n 3320 auc p00001 identifying cut-off 1265 two study reported association lower lmr diagnosis influenza virus infection patient respiratory tract infection meta-analysis patient-level data n auc p identified cut-off directionality association nlr outcome heterogeneous cohort critically ill adult sepsis varied potential clinical utility also demonstrated pneumonia nlr pertussis nlr urinary tract infection nlr diabetic foot infection nlr crimean congo haemorrhagic fever plr longitudinal measurement lmr respiratory virus infection reflected symptom nlr sepsis bacteraemia predicted mortality conclusion peripheral blood leucocyte ratio useful infection biomarkers evidence related diagnosis bacteraemia influenza virus infection critical illness due sepsis signal towards association nlr outcome exists nlr evaluated future stratification model longitudinal measurement ratio infection could informative overall biomarkers warrant recognition study infectious disease,0.0006382242835129,10.1016/j.jinf.2019.02.006,172.0,0.0006382242835129,0.4842794294673171,0.4904109930931448,0.415974204096913,0.100493253517613,0.098695305182161,False,0.007
1486,ass,0.4917817187506578,1.0,summary ass utility neutrophillymphocyte nlr lmr ratio plr infection biomarkers method pubmed/medline embase cochrane database searched identify eligible article study diagnosis severity outcome included prospero systematic review registration result forty study included reporting bacterial viral infection malaria critical illness due sepsis ten study reported association higher nlr bacteraemia supported meta-analysis patient-level data five study n 3320 auc p00001 identifying cut-off 1265 two study reported association lower lmr diagnosis influenza virus infection patient respiratory tract infection meta-analysis patient-level data n auc p identified cut-off directionality association nlr outcome heterogeneous cohort critically ill adult sepsis varied potential clinical utility also demonstrated pneumonia nlr pertussis nlr urinary tract infection nlr diabetic foot infection nlr crimean congo haemorrhagic fever plr longitudinal measurement lmr respiratory virus infection reflected symptom nlr sepsis bacteraemia predicted mortality conclusion peripheral blood leucocyte ratio useful infection biomarkers evidence related diagnosis bacteraemia influenza virus infection critical illness due sepsis signal towards association nlr outcome exists nlr evaluated future stratification model longitudinal measurement ratio infection could informative overall biomarkers warrant recognition study infectious disease,0.0005659274791441,10.1016/j.jinf.2019.02.006,172.0,0.0005659274791441,0.4874565036632417,0.4904482846472479,0.4411336019009524,0.4455047855424907,0.1573753008151541,False,0.004
1487,measurement,0.4918406526071915,1.0,summary ass utility neutrophillymphocyte nlr lmr ratio plr infection biomarkers method pubmed/medline embase cochrane database searched identify eligible article study diagnosis severity outcome included prospero systematic review registration result forty study included reporting bacterial viral infection malaria critical illness due sepsis ten study reported association higher nlr bacteraemia supported meta-analysis patient-level data five study n 3320 auc p00001 identifying cut-off 1265 two study reported association lower lmr diagnosis influenza virus infection patient respiratory tract infection meta-analysis patient-level data n auc p identified cut-off directionality association nlr outcome heterogeneous cohort critically ill adult sepsis varied potential clinical utility also demonstrated pneumonia nlr pertussis nlr urinary tract infection nlr diabetic foot infection nlr crimean congo haemorrhagic fever plr longitudinal measurement lmr respiratory virus infection reflected symptom nlr sepsis bacteraemia predicted mortality conclusion peripheral blood leucocyte ratio useful infection biomarkers evidence related diagnosis bacteraemia influenza virus infection critical illness due sepsis signal towards association nlr outcome exists nlr evaluated future stratification model longitudinal measurement ratio infection could informative overall biomarkers warrant recognition study infectious disease,0.0218334291621753,10.1016/j.jinf.2019.02.006,172.0,0.0218334291621753,0.4901733841790253,0.4905168130057795,0.462648704623553,0.123949955563335,0.1538302315447284,False,0.002
1488,identify,0.4922467079444878,1.0,summary ass utility neutrophillymphocyte nlr lmr ratio plr infection biomarkers method pubmed/medline embase cochrane database searched identify eligible article study diagnosis severity outcome included prospero systematic review registration result forty study included reporting bacterial viral infection malaria critical illness due sepsis ten study reported association higher nlr bacteraemia supported meta-analysis patient-level data five study n 3320 auc p00001 identifying cut-off 1265 two study reported association lower lmr diagnosis influenza virus infection patient respiratory tract infection meta-analysis patient-level data n auc p identified cut-off directionality association nlr outcome heterogeneous cohort critically ill adult sepsis varied potential clinical utility also demonstrated pneumonia nlr pertussis nlr urinary tract infection nlr diabetic foot infection nlr crimean congo haemorrhagic fever plr longitudinal measurement lmr respiratory virus infection reflected symptom nlr sepsis bacteraemia predicted mortality conclusion peripheral blood leucocyte ratio useful infection biomarkers evidence related diagnosis bacteraemia influenza virus infection critical illness due sepsis signal towards association nlr outcome exists nlr evaluated future stratification model longitudinal measurement ratio infection could informative overall biomarkers warrant recognition study infectious disease,0.0016554081262407,10.1016/j.jinf.2019.02.006,172.0,0.0016554081262407,0.4883531749501155,0.4909889746353511,0.4482343833793498,0.5490378596189952,0.1144230827155829,False,0.004
1489,outcome,0.4925886685543126,1.0,summary ass utility neutrophillymphocyte nlr lmr ratio plr infection biomarkers method pubmed/medline embase cochrane database searched identify eligible article study diagnosis severity outcome included prospero systematic review registration result forty study included reporting bacterial viral infection malaria critical illness due sepsis ten study reported association higher nlr bacteraemia supported meta-analysis patient-level data five study n 3320 auc p00001 identifying cut-off 1265 two study reported association lower lmr diagnosis influenza virus infection patient respiratory tract infection meta-analysis patient-level data n auc p identified cut-off directionality association nlr outcome heterogeneous cohort critically ill adult sepsis varied potential clinical utility also demonstrated pneumonia nlr pertussis nlr urinary tract infection nlr diabetic foot infection nlr crimean congo haemorrhagic fever plr longitudinal measurement lmr respiratory virus infection reflected symptom nlr sepsis bacteraemia predicted mortality conclusion peripheral blood leucocyte ratio useful infection biomarkers evidence related diagnosis bacteraemia influenza virus infection critical illness due sepsis signal towards association nlr outcome exists nlr evaluated future stratification model longitudinal measurement ratio infection could informative overall biomarkers warrant recognition study infectious disease,0.1028248791895084,10.1016/j.jinf.2019.02.006,172.0,0.1028248791895084,0.4895091345335025,0.4913866068395212,0.4573884808949606,0.2546143757620352,0.0007505430232883,False,0.003
1490,critical,0.5070320210780502,1.0,summary ass utility neutrophillymphocyte nlr lmr ratio plr infection biomarkers method pubmed/medline embase cochrane database searched identify eligible article study diagnosis severity outcome included prospero systematic review registration result forty study included reporting bacterial viral infection malaria critical illness due sepsis ten study reported association higher nlr bacteraemia supported meta-analysis patient-level data five study n 3320 auc p00001 identifying cut-off 1265 two study reported association lower lmr diagnosis influenza virus infection patient respiratory tract infection meta-analysis patient-level data n auc p identified cut-off directionality association nlr outcome heterogeneous cohort critically ill adult sepsis varied potential clinical utility also demonstrated pneumonia nlr pertussis nlr urinary tract infection nlr diabetic foot infection nlr crimean congo haemorrhagic fever plr longitudinal measurement lmr respiratory virus infection reflected symptom nlr sepsis bacteraemia predicted mortality conclusion peripheral blood leucocyte ratio useful infection biomarkers evidence related diagnosis bacteraemia influenza virus infection critical illness due sepsis signal towards association nlr outcome exists nlr evaluated future stratification model longitudinal measurement ratio infection could informative overall biomarkers warrant recognition study infectious disease,0.9464576335051954,10.1016/j.jinf.2019.02.006,172.0,0.9464576335051954,0.5089804747091837,0.5169894348328539,0.6115829261761383,0.3179281664480961,0.0987956766807693,False,-0.002
1491,evaluated,0.4930958829211314,1.0,summary ass utility neutrophillymphocyte nlr lmr ratio plr infection biomarkers method pubmed/medline embase cochrane database searched identify eligible article study diagnosis severity outcome included prospero systematic review registration result forty study included reporting bacterial viral infection malaria critical illness due sepsis ten study reported association higher nlr bacteraemia supported meta-analysis patient-level data five study n 3320 auc p00001 identifying cut-off 1265 two study reported association lower lmr diagnosis influenza virus infection patient respiratory tract infection meta-analysis patient-level data n auc p identified cut-off directionality association nlr outcome heterogeneous cohort critically ill adult sepsis varied potential clinical utility also demonstrated pneumonia nlr pertussis nlr urinary tract infection nlr diabetic foot infection nlr crimean congo haemorrhagic fever plr longitudinal measurement lmr respiratory virus infection reflected symptom nlr sepsis bacteraemia predicted mortality conclusion peripheral blood leucocyte ratio useful infection biomarkers evidence related diagnosis bacteraemia influenza virus infection critical illness due sepsis signal towards association nlr outcome exists nlr evaluated future stratification model longitudinal measurement ratio infection could informative overall biomarkers warrant recognition study infectious disease,0.00415450827032,10.1016/j.jinf.2019.02.006,172.0,0.00415450827032,0.4892752002295206,0.4919763963090401,0.4555359442996742,0.4084347829785771,0.1004581399212468,False,0.004
1492,treatment,0.4853422286393347,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.1637276997795988,10.1007/s10067-020-05230-0,100.0,0.1637276997795988,0.4887654978592521,0.4829604378803083,0.4514995876065582,0.3195810844850294,0.0655550815285678,False,-0.003
1493,characteristic,0.4854610304631804,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.0828480074668265,10.1007/s10067-020-05230-0,100.0,0.0828480074668265,0.4900523545038572,0.4830985807824964,0.4616902650165859,0.163291300563365,0.0026849394558048,False,-0.005
1494,patient,0.5139961936634008,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.83809964749823,10.1007/s10067-020-05230-0,100.0,0.83809964749823,0.5128670649780678,0.5338579236536836,0.642361014645584,0.8765566124535612,0.2266103219135405,False,0.001
1495,sle,0.4871779439797877,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.1881722194400753,10.1007/s10067-020-05230-0,100.0,0.1881722194400753,0.4882613020521334,0.485095009863401,0.4475068376422357,0.0130519152410889,0.0119159353678183,False,-0.001
1496,successful,0.489956993766316,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.0072210790026931,10.1007/s10067-020-05230-0,100.0,0.0072210790026931,0.4893509200414631,0.4883264922633242,0.4561355729998007,0.2289790360305149,0.0171400796242721,False,0.001
1497,clinical,0.5097192773412572,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.7947185450924878,10.1007/s10067-020-05230-0,100.0,0.7947185450924878,0.5082032390287573,0.5234984567847172,0.6054279608006286,0.4251375970466938,0.2785003641898071,False,0.002
1498,unclear,0.4907000253255118,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.0088524756252681,10.1007/s10067-020-05230-0,100.0,0.0088524756252681,0.4898390291140396,0.4891904902448531,0.4600009313677189,0.2153188695076456,0.00761721728423,False,0.001
1499,diagnosed,0.4910279038610113,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.0104240042119007,10.1007/s10067-020-05230-0,100.0,0.0104240042119007,0.4882704909411323,0.4895717477962346,0.4475796048800911,0.2312874303614278,0.0107363503276835,False,0.003
1500,treated,0.4911949916479373,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.0126107142886931,10.1007/s10067-020-05230-0,100.0,0.0126107142886931,0.4883163045244562,0.4897660376737715,0.4479424047697358,0.2636621836728166,0.0746915589076118,False,0.003
1501,recurrence,0.491710710928469,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.0192806741070499,10.1007/s10067-020-05230-0,100.0,0.0192806741070499,0.4877759133830835,0.49036571666708,0.4436630222759263,0.0520056570567974,0.0289700057548488,False,0.004
1502,explained,0.4919476569390451,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.0132860441189024,10.1007/s10067-020-05230-0,100.0,0.0132860441189024,0.4906021579986583,0.4906412377702355,0.4660441843734255,0.1044224879069724,0.0060062758372515,False,0.001
1503,report,0.492236789659412,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.1285410359360357,10.1007/s10067-020-05230-0,100.0,0.1285410359360357,0.4885799713830722,0.4909774416416583,0.4500303948431723,0.1751103832601152,0.0056039343755662,False,0.004
1504,antiviral,0.507281580197944,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.9785320454787608,10.1007/s10067-020-05230-0,100.0,0.9785320454787608,0.5140223356775101,0.5175939122739959,0.6515096568573102,0.4750065097516761,0.0505483501079476,False,-0.007
1505,symptom,0.506699974418427,1.0,covid-19 become global concern large number report explained clinical characteristic treatment strategy covid-19 characteristic treatment covid-19 patient systemic lupus erythematosus sle still unclear report clinical feature treatment first sle patient confirmed covid-19 pneumonia 39-year-old woman diagnosed sle year ago whose overall clinical characteristic symptom laboratory test chest ct similar general covid-19 patient continued take previous sle drug dos glucocorticoid hydroxychloroquine immunosuppressive agent reduced treated strict antiviral infection prevention treatment first discharge got recurrence covid-19 home isolation returned hospital continued previous therapy finally long-term immune suppressive patient’s covid-19 successfully cured successful recovery case significant reference value future treatment covid-19 patient sle,0.964447300111278,10.1007/s10067-020-05230-0,100.0,0.964447300111278,0.5123651794246981,0.5161851576129539,0.6383865596877727,0.4604399882756348,0.0402878588184391,False,-0.006
1506,sars,0.6796066480589108,0.0,sars-cov open reading frame orf6 transcribed encodes putative kda accessory protein sars unknown function study confirmed sars protein expression lung intestine tissue sars patient sars-cov infected vero e6 cell immunohistochemistry study immunoblot confocal microscopy analysis revealed expression endoplasmic reticulum er localization recombinant sars protein mammalian cell expression sars protein mammalian cell elicits biological activity stimulating cellular dna synthesis,0.9885220520852744,10.1016/j.febslet.2005.11.007,58.0,0.9885220520852744,0.5176970909038424,0.9349964744787522,0.6806102138069599,0.741966416077882,0.3388007636114766,True,0.162
1507,revealed,0.4769389552071004,0.0,sars-cov open reading frame orf6 transcribed encodes putative kda accessory protein sars unknown function study confirmed sars protein expression lung intestine tissue sars patient sars-cov infected vero e6 cell immunohistochemistry study immunoblot confocal microscopy analysis revealed expression endoplasmic reticulum er localization recombinant sars protein mammalian cell expression sars protein mammalian cell elicits biological activity stimulating cellular dna synthesis,0.0020999062101849,10.1016/j.febslet.2005.11.007,58.0,0.0020999062101849,0.488565184800812,0.4731891015301487,0.4499132992129464,0.4943254552246635,0.1155701192940794,False,-0.012
1508,stimulating,0.4812595139111676,0.0,sars-cov open reading frame orf6 transcribed encodes putative kda accessory protein sars unknown function study confirmed sars protein expression lung intestine tissue sars patient sars-cov infected vero e6 cell immunohistochemistry study immunoblot confocal microscopy analysis revealed expression endoplasmic reticulum er localization recombinant sars protein mammalian cell expression sars protein mammalian cell elicits biological activity stimulating cellular dna synthesis,0.0077372547653075,10.1016/j.febslet.2005.11.007,58.0,0.0077372547653075,0.4901687215104177,0.4782130523343802,0.4626117807347505,0.0677232391302322,0.0192717203465348,False,-0.009
1509,cell,0.5177834427074791,0.0,sars-cov open reading frame orf6 transcribed encodes putative kda accessory protein sars unknown function study confirmed sars protein expression lung intestine tissue sars patient sars-cov infected vero e6 cell immunohistochemistry study immunoblot confocal microscopy analysis revealed expression endoplasmic reticulum er localization recombinant sars protein mammalian cell expression sars protein mammalian cell elicits biological activity stimulating cellular dna synthesis,0.8903939435970769,10.1016/j.febslet.2005.11.007,58.0,0.8903939435970768,0.5145843198315485,0.543031327583408,0.6559600354191821,0.69656860305035,0.1075180891114535,False,0.003
1510,study,0.4823806164980447,0.0,sars-cov open reading frame orf6 transcribed encodes putative kda accessory protein sars unknown function study confirmed sars protein expression lung intestine tissue sars patient sars-cov infected vero e6 cell immunohistochemistry study immunoblot confocal microscopy analysis revealed expression endoplasmic reticulum er localization recombinant sars protein mammalian cell expression sars protein mammalian cell elicits biological activity stimulating cellular dna synthesis,0.1099565475610829,10.1016/j.febslet.2005.11.007,58.0,0.1099565475610829,0.4889898999231558,0.4795166717569482,0.4532766379508786,0.550413049845708,0.0068040895920889,False,-0.007
1511,localization,0.4860211362469376,0.0,sars-cov open reading frame orf6 transcribed encodes putative kda accessory protein sars unknown function study confirmed sars protein expression lung intestine tissue sars patient sars-cov infected vero e6 cell immunohistochemistry study immunoblot confocal microscopy analysis revealed expression endoplasmic reticulum er localization recombinant sars protein mammalian cell expression sars protein mammalian cell elicits biological activity stimulating cellular dna synthesis,0.0223499519285459,10.1016/j.febslet.2005.11.007,58.0,0.0223499519285459,0.4877841853508526,0.4837498724545926,0.4437285283720671,0.095171472389715,0.0010756273786071,False,-0.002
1512,orf6,0.5124246322074257,0.0,sars-cov open reading frame orf6 transcribed encodes putative kda accessory protein sars unknown function study confirmed sars protein expression lung intestine tissue sars patient sars-cov infected vero e6 cell immunohistochemistry study immunoblot confocal microscopy analysis revealed expression endoplasmic reticulum er localization recombinant sars protein mammalian cell expression sars protein mammalian cell elicits biological activity stimulating cellular dna synthesis,0.9852820243745948,10.1016/j.febslet.2005.11.007,58.0,0.9852820243745948,0.5184758133143111,0.5300513168347878,0.6867769526665799,0.0265673818059657,0.0131827253539894,False,-0.006
1513,unknown,0.4897590328107918,0.0,sars-cov open reading frame orf6 transcribed encodes putative kda accessory protein sars unknown function study confirmed sars protein expression lung intestine tissue sars patient sars-cov infected vero e6 cell immunohistochemistry study immunoblot confocal microscopy analysis revealed expression endoplasmic reticulum er localization recombinant sars protein mammalian cell expression sars protein mammalian cell elicits biological activity stimulating cellular dna synthesis,0.0589913399158248,10.1016/j.febslet.2005.11.007,58.0,0.0589913399158247,0.4888721195371816,0.4880963030285902,0.4523439296156319,0.1112326697286646,0.0003130139462619,False,0.001
1514,mammalian,0.5098303270541589,0.0,sars-cov open reading frame orf6 transcribed encodes putative kda accessory protein sars unknown function study confirmed sars protein expression lung intestine tissue sars patient sars-cov infected vero e6 cell immunohistochemistry study immunoblot confocal microscopy analysis revealed expression endoplasmic reticulum er localization recombinant sars protein mammalian cell expression sars protein mammalian cell elicits biological activity stimulating cellular dna synthesis,0.8363236931030189,10.1016/j.febslet.2005.11.007,58.0,0.8363236931030189,0.5086661560435647,0.5237674393261003,0.6090938220955073,0.0744264303102314,0.0010077463808391,False,0.001
